program_code,program_name,university,institution,domain
70208,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺗﺼﻤﻴﻢ ﺍﻟﻤﻨﺘﻮﺝ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
70209,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺗﺼﻤﻴﻢ ﺍﻟﺼﻮﺭﺓ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
70301,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻘﺎﻧﻮﻥ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻘﺎﻧﻮﻧﻴﺔ ﻭﺍﻟﺴﻴﺎﺳﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﻘﺎﻧﻮﻧﻴﺔ ﻭﺍﻟﻌﻠﻮﻡ ﺍﻟﺴﻴﺎﺳﻴﺔ
70311,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﻋﻼﻣﻴﺔ ﺍﻟﺘـﺼـﺮﻑ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻺﻋﻼﻣﻴﺔ ﻭ ﺍﻟﺘﺼﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70312,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻌﻠﻮﻡ ﺍﻻﻗﺘﺼﺎﺩﻳﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻺﻋﻼﻣﻴﺔ ﻭ ﺍﻟﺘﺼﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
70318,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻺﻋﻼﻣﻴﺔ ﻭ ﺍﻟﺘﺼﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
70391,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﺩﺍﺭﺓ ﺍﻷﻋﻤﺎﻝ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
70394,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻤﺤﺎﺳﺒﺔ ﻭ ﺍﻟﻤﺎﻟﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
70396,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺠﺎﺭﺓ ﻭﺍﻟﺘﻮﺯﻳﻊ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
70505,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭﺍﻹﻋﻼﻣﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70522,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ ﻋﻠﻤﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
70523,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻺﻋﻼﻣﻴﺔ ﻭ ﺍﻟﺘﺼﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻺﻋﻼﻣﻴﺔ ﻭ ﺍﻟﺘﺼﺮﻑ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70532,ﻣﺮﺣﻠﺔ ﺗﺤﻀﻴﺮﻳﺔ - ﺗﻜﻨﻮﻟﻮﺟﻴﺎ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﺘﺤﻀﻴﺮﻱ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﻬﻨﺪﺳﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻤﻌﻤﺎﺭﻳﺔ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻟﻌﻠﻤﻴﺔ
70566,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70571,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻜﻬـﺮﺑـﺎﺋـﻴــﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70603,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻄﺎﻗﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
70629,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
71523,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭﺍﻹﻋﻼﻣﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
71524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
72524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺮﻳﺎﺿﻴﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭﺍﻹﻋﻼﻣﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
72570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
73102,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻧﻘﻠﻴﺰﻳﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻓﻲ ﺍﻻﻧﺴﺎﻧﻴﺎﺕ ﺑﺴﺒﻴﻄﻠﺔ,ﺍﻵﺩﺍﺏ ﻭﺍﻟﻠﻐﺎﺕ ﻭﺍﻟﻤﺮﺍﺣﻞ ﺍﻟﺘﺤﻀﻴﺮﻳﺔ ﺍﻷﺩﺑﻴﺔ
73202,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻔﻨﻮﻥ ﺍﻟﺘﺸﻜﻴﻠﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭ ﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
73207,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﺼﻤﻴﻢ ﺍﻟﻔﻀﺎﺀ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭ ﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
73208,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺗﺼﻤﻴﻢ ﺍﻟﻤﻨﺘﻮﺝ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻔﻨﻮﻥ ﻭ ﺍﻟﺤﺮﻑ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﺜﻘﺎﻓﺔ ﻭﺍﻟﻔﻨﻮﻥ ﺍﻟﺠﻤﻴﻠﺔ ﻭﺍﻟﻔﻨﻮﻥ ﻭﺍﻟﺤﺮﻑ
73391,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺇﺩﺍﺭﺓ ﺍﻷﻋﻤﺎﻝ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
73394,ﺍﻻﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻤﺤﺎﺳﺒﺔ ﻭ ﺍﻟﻤﺎﻟﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ ﻭﻋﻠﻮﻡ ﺍﻟﺘﺼﺮﻑ
73440,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﻨﺸﻴﻂ ﺍﻟﺴﻴﺎﺣﻲ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻓﻲ ﺍﻻﻧﺴﺎﻧﻴﺎﺕ ﺑﺴﺒﻴﻄﻠﺔ,ﺍﻟﺴﻴﺎﺣﺔ ﻭﺍﻟﺘﻨﺸﻴﻂ ﻭﺍﻟﺮﻳﺎﺿﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ ﺍﻟﺒﺪﻧﻴﺔ
73477,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﺘﺮﺑﻴﺔ ﻭﺍﻟﺘﻌﻠﻴﻢ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻓﻲ ﺍﻻﻧﺴﺎﻧﻴﺎﺕ ﺑﺴﺒﻴﻄﻠﺔ,ﺍﻟﻌﻠﻮﻡ ﺍﻹﻧﺴﺎﻧﻴﺔ ﻭﺍﻹﺟﺘﻤﺎﻋﻴﺔ ﻭﺍﻟﺪﻳﻨﻴﺔ ﻭﺍﻟﺘﺮﺑﻴﺔ
73523,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
73524,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
73566,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
73570,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
73571,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻜﻬـﺮﺑـﺎﺋـﻴــﺔ,ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
73573,ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ,ﺟﺎﻣﻌﺔ ﺍﻟﻘﻴﺮﻭﺍﻥ,ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﺎﻟﻘﺼﺮﻳﻦ,ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ
